title,author,year,type,keywords,cluster
18th World Congress on Ergonomics 2012,"ANDREONI, GIUSEPPE;ARSLAN, PELIN;COSTA, FIAMMETTA CARLA ENRICA;MUSCHIATO, SABRINA;ROMERO, MAXIMILIANO ERNESTO",2012,04.1 Contributo in Atti di convegno,-,nocluster
How can design research serve industry?,"CAUTELA, CABIRIO;F. Rizzo",2012,04.1 Contributo in Atti di convegno,Interation design; User centered design; Design management; design research,nocluster
Heritage 2012- 3rd International Conference on Heritage and Sustainable Development,"LUPO, ELEONORA;N. Pedrazzini",2012,04.1 Contributo in Atti di convegno,-,nocluster
Cittaslow: the Value of Slowness for the Tourism of the Future,"GEROSA, GIULIA MARIA",2012,04.1 Contributo in Atti di convegno,-,nocluster
Applied Human Factors and Ergonomics (AHFE 2012),"MUSCHIATO, SABRINA;ROMERO, MAXIMILIANO ERNESTO;PEREGO, PAOLO;COSTA, FIAMMETTA CARLA ENRICA;ANDREONI, GIUSEPPE",2012,04.1 Contributo in Atti di convegno,-,nocluster
Applied Human Factors and Ergonomics (AHFE 2012),"ANDREONI, GIUSEPPE;COSTA, FIAMMETTA CARLA ENRICA;FRIGO, CARLO ALBINO;E. Gruppioni;PAVAN, ESTEBAN ENRIQUE;ROMERO, MAXIMILIANO ERNESTO;B. Saldutto;L. Scapini;G. Verni",2012,04.1 Contributo in Atti di convegno,-,nocluster
Applied Human Factors and Ergonomics (AHFE 2012),"ANDREONI, GIUSEPPE;COSTA, FIAMMETTA CARLA ENRICA;MAZZOLA, MARCO;FUSCA, MARCELLO CONO;ROMERO, MAXIMILIANO ERNESTO;Carniglia, E.;ZAMBARBIERI, DANIELA;SANTAMBROGIO, GIORGIO CESARE",2012,04.1 Contributo in Atti di convegno,-,nocluster
EDULEARN12 Conference,"STANDOLI, CARLO EMILIO;ROMERO, MAXIMILIANO ERNESTO;G. Vazzoler",2012,04.1 Contributo in Atti di convegno,-,nocluster
"18TH world congress on ergonomics,design and sustainable future","ANDREONI, GIUSEPPE;ARSLAN, PELIN;COSTA, FIAMMETTA CARLA ENRICA;MUSCHIATO, SABRINA;Maximiliano Romero",2012,04.1 Contributo in Atti di convegno,-,nocluster
"NAV2012, 17th International Conference on Ship and Shipping Research","PIARDI, SILVIA ELVIRA MARIA;PASINA, IRENE;TIEGHI, SILVIA",2012,04.1 Contributo in Atti di convegno,Design; interior; Ship,nocluster
ICDHS 2012 - 8th Conference of the International Committee for Design History & Design Studies,"MORTATI, MARZIA;SIMONELLI, GIULIANO",2012,04.1 Contributo in Atti di convegno,-,nocluster
Elogio della Teoria. Identità delle discipline del disegno e del rilievo,"ROSSI, MICHELA",2012,04.1 Contributo in Atti di convegno,-,nocluster
"ServDes.2012 Conference Proceedings Co-Creating Services, The 3rd Service Design and Service Innovation Conference.","CANTU', DARIA;CORUBOLO, MARTA;SIMEONE, GIULIA",2012,04.1 Contributo in Atti di convegno,-,nocluster
Agrindustrial Design Symposium,"VIGNATI, ARIANNA",2012,04.1 Contributo in Atti di convegno,-,nocluster
Projecting Design 2012: Global Design Bridge,"VIGNATI, ARIANNA",2012,04.1 Contributo in Atti di convegno,-,nocluster
Terzo convegno internazionale Diagnosis for the conservation and valorization of cultural heritage,"ROSSI, MICHELA;BURATTI, GIORGIO;Giampiero Mele",2012,04.1 Contributo in Atti di convegno,-,nocluster
Ambient Gaming Workshop,"DE LUCA, VANESSA;BERTOLO, MARESA;ZANNONI, MICHELE",2012,04.1 Contributo in Atti di convegno,-,nocluster
DESIGNA2011 – A Esperança Projectual / The Projectual Hope,"CONTI, GIOVANNI MARIA",2012,04.1 Contributo in Atti di convegno,-,nocluster
Virtual Worlds fo Serious Applications (VS-GAMES'12),"RIGHI RIVA, PIETRO;PILLAN, MARGHERITA",2012,04.1 Contributo in Atti di convegno,-,nocluster
International Conference on sustainable and inclusive design,"VEZZOLI, CARLO ARNALDO;BACCHETTI, ELISA",2012,04.1 Contributo in Atti di convegno,-,nocluster
II Agrindustrial Design product and service design and exhibition on agrindustrial Industries,"FERRARA, MARIA RITA;A. Can Özcan;K. Nazan Turhan",2012,04.1 Contributo in Atti di convegno,Agrindustrial design; food design; mediterranean country; service design; product design; exhibition,nocluster
"Workshop Internazionale Diagnosi, conservazione e valorizzazione del Patrimonio Culturale","AMORUSO, GIUSEPPE;RUSSO, MICHELE;G. Perone Ghiggi",2012,04.1 Contributo in Atti di convegno,3D Imaging; Legno; Confronto tecniche; low cost,nocluster
LED professional Symposium + Expo LpS 2012,"CASCIANI, DARIA;MUSANTE, FULVIO;PALEARI, DANILO;ROSSI, MAURIZIO",2012,04.1 Contributo in Atti di convegno,-,nocluster
Agrindustrial Design: 2nd Product and Service Design Congress and Exhibition on Agricultural Industries,"MERONI, ANNA",2012,04.1 Contributo in Atti di convegno,Food design; Strategic Design; Service Design,nocluster
5th International Workshop on Freight Transportation and Logistics,"AMALDI, EDOARDO;BRUGLIERI, MAURIZIO;A. Laurita;MAJA, ROBERTO",2012,04.1 Contributo in Atti di convegno,Lagrangean decomposition; Risk mitigation; Hazardous material transportation,nocluster
11th Cologne - Twente Workshop on Graphs and Combinatorial Optimization,"BRUGLIERI, MAURIZIO;COLORNI VITALE, ALBERTO;T. Davidovic;S. Roksandic",2012,04.1 Contributo in Atti di convegno,Rride sharing; MILP formulation; Matheuristic,nocluster
DesignEd Asia 2012,"BERTOLA, PAOLA;COLOMBI, CHIARA;VACCA, FEDERICA",2012,04.1 Contributo in Atti di convegno,-,nocluster
FROG - Future and Reality of Gaming,"MARIANI, ILARIA",2012,04.1 Contributo in Atti di convegno,urban game; pervasive game; urban fabric; applied playfulness; social interaction,nocluster
Nexus,"BURATTI, GIORGIO",2012,04.1 Contributo in Atti di convegno,-,nocluster
VIII Conferenza del Colore,"BURATTI, GIORGIO;A. Bozzon",2012,04.1 Contributo in Atti di convegno,-,nocluster
"European Working Group on Transportation, EWGT 2012","YELDAN, OZNUR;COLORNI VITALE, ALBERTO;LUE', ALESSANDRO;RODARO, EMANUELE",2012,04.1 Contributo in Atti di convegno,-,nocluster
Transport Research Arena – Europe 2012,"LUE', ALESSANDRO;COLORNI VITALE, ALBERTO;R. Nocerino;V. Paruscio",2012,04.1 Contributo in Atti di convegno,-,nocluster
19th Intelligent Transport Systems World Congress,"ARENA, MARIKA;AZZONE, GIOVANNI;COLORNI VITALE, ALBERTO;CONTE, ANTONIO;LUE', ALESSANDRO;V. Paruscio",2012,04.1 Contributo in Atti di convegno,-,nocluster
Arse Elektronika 2012,"MAIOCCHI, MARCO;PILLAN, MARGHERITA;RADETA, MARKO;RIGHI RIVA, PIETRO",2012,04.1 Contributo in Atti di convegno,-,nocluster
Third International Forum of Design as a Process,"PENATI, ANTONELLA VALERIA",2012,04.1 Contributo in Atti di convegno,design practice; design experience; design context; design: verbal and visual tought; design theory,nocluster
Cumulus Conference Northern World Mandate 2013,"CANTU', DARIA;CORUBOLO, MARTA;SIMEONE, GIULIA",2012,04.1 Contributo in Atti di convegno,-,nocluster
Segundo Seminário Internacional da Cor,"BOERI, CRISTINA",2012,04.1 Contributo in Atti di convegno,-,nocluster
"Luce, colore, materiali: progettare gli spazi pubblici","BOERI, CRISTINA",2012,04.1 Contributo in Atti di convegno,-,nocluster
10° P&D Design . Brazilian Conference in Research and Development in Design,"NUNES, VIVIANE;ZURLO, FRANCESCO;MACHADO, J.",2012,04.1 Contributo in Atti di convegno,-,nocluster
1º CIMODE - International Conference in Fashion and Design,"NUNES, VIVIANE;ZURLO, FRANCESCO",2012,04.1 Contributo in Atti di convegno,-,nocluster
8th Conference of the International Committee for Design History & Design Studies - ICDHS 2012,"NUNES, VIVIANE;ZURLO, FRANCESCO",2012,04.1 Contributo in Atti di convegno,-,nocluster
19th ITS World Congress,"STUDER, LUCA PASINO;GANDINI, PAOLO;BORGHETTI, FABIO;V. Todeschini",2012,04.1 Contributo in Atti di convegno,Hazmat; Hazardous materials; Dangerous goods; Transport risk; Tracking; Tracing; Risk analysis.,nocluster
DRS 2012 Bangkok,"ARSLAN, PELIN;COSTA, FIAMMETTA CARLA ENRICA;CASALEGNO, FEDERICO",2012,04.1 Contributo in Atti di convegno,"service design; healthcare prevention; social media; mobile phones; video
diaries; location based platform and context awareness",nocluster
Transitional Spaces,"GALLUZZO, LAURA",2012,04.1 Contributo in Atti di convegno,-,nocluster
"Sustainable Innovation 2012, Resource Efficiency, Innovation and Lifestyles, Towards Sustainable Product Design: 17th International Conference,","MICOCCI, MASSIMO;SALVIA, GIUSEPPE;Ostuzzi F.;ROGNOLI, VALENTINA;LEVI, MARINELLA",2012,04.1 Contributo in Atti di convegno,-,nocluster
Cumulus Conference Northern World Mandate 2012,"ROGEL, LIAT;CORUBOLO, MARTA",2012,04.1 Contributo in Atti di convegno,"Housing, collaboration, product-service system, participatory design",nocluster
4th Annual MEDRC Workshop,"FANELLI, ANDREA;SIGNORINI, MARIA GABRIELLA;G. Magenes;ANDREONI, GIUSEPPE;T. Heldt",2012,04.2 Abstract in Atti di convegno,-,nocluster
IV International Forum of Design as a process,"DESERTI, ALESSANDRO;RIZZO, FRANCESCA;SEASSARO, ALBERTO",2012,04.2 Abstract in Atti di convegno,-,nocluster
IV International Forum of Design as a Process Design as,"DESERTI, ALESSANDRO;RIZZO, FRANCESCA",2012,04.2 Abstract in Atti di convegno,-,nocluster
4th International Forum of Deign as a Process,"CELI, MANUELA;TROCCHIANESI, RAFFAELLA",2012,04.2 Abstract in Atti di convegno,design; narrazione; teatro; scenografia; allestimento; prodotto,nocluster
4th International Forum of design as a Process,"TROCCHIANESI, RAFFAELLA;CIUCCARELLI, PAOLO",2012,04.2 Abstract in Atti di convegno,knowledge visualization; visual  mapping; iconologia,nocluster
Diversity: Design/Humanities - 4th International Forum of Design as a Process,"VACCA, FEDERICA;COLOMBI, CHIARA",2012,04.2 Abstract in Atti di convegno,-,nocluster
43rd Annual Conference of the Italian Operational Research Society (AIRO 2012),"BRUGLIERI, MAURIZIO;COLORNI VITALE, ALBERTO;LUE', ALESSANDRO",2012,04.2 Abstract in Atti di convegno,-,nocluster
Diversity: Design/ Humanities. 4th Forum of Design as a Process,"GIUNTA, ELENA ENRICA;REBAGLIO, AGNESE;RUFFA, FRANCESCO",2012,04.2 Abstract in Atti di convegno,-,nocluster
Third International Forum of Design as a Process,"FERRARA, MARIA RITA;S. lucibello",2012,04.2 Abstract in Atti di convegno,Basic Design; Teaching Experience; Methodology; Material Design; Italian Design Culture,nocluster
Forum d'Avignon,"BIANCHINI, MASSIMO;BOLZAN, PATRIZIA;GALLUZZO, LAURA;SELLONI, DANIELA",2012,04.2 Abstract in Atti di convegno,-,nocluster
2013 IEEE Tsinghua International Design Management Symposium (TIDMS),"GALLI, FRANCESCO;MAIOCCHI, MARCO MARIA;PILLAN, MARGHERITA",2013,04.1 Contributo in Atti di convegno,-,nocluster
DRS Cumulus Oslo 2013,"PILLAN, MARGHERITA;MAIOCCHI, MARCO MARIA;RADETA, MARKO",2013,04.1 Contributo in Atti di convegno,-,nocluster
DRS Cumulus Oslo 2013,"PILLAN, MARGHERITA;SUTEU, IRINA MARIA",2013,04.1 Contributo in Atti di convegno,-,nocluster
10th European Academy of Design Conference - Crafting the Future,A. Rebaglio;E. Giunta,2013,04.1 Contributo in Atti di convegno,-,nocluster
"1st International Workshop on Graph Data Management Experiences and Systems, GRADES 2013 - Co-located with SIGMOD/PODS 2013","Cattuto, Ciro;Panisson, André;Quaggiotto, Marco;Averbuch, Alex",2013,04.1 Contributo in Atti di convegno,"Graph databases, Neo4j, Social networks, Temporal networks, Computer Graphics and Computer-Aided Design, Information Systems",nocluster
Smart City Exhibition 2013,M. Quaggiotto;S. Scacchetti;D. Bloise,2013,04.1 Contributo in Atti di convegno,-,nocluster
Atopie - Quinto seminario di Studi - Idee per la rappresentazione,"ROSSI, MICHELA;Giampiero Mele",2013,04.1 Contributo in Atti di convegno,disegno; progetto; architettura urbana,nocluster
International Docomomo Conference. The survival of Modern. From Coffee Cup to Plan,"FERABOLI, MARIA TERESA",2013,04.1 Contributo in Atti di convegno,-,nocluster
Projecting Design 2012 -­‐ Global Design Bridge,"CONTI, GIOVANNI MARIA;GALLI, FRANCESCO;B. Pino",2013,04.1 Contributo in Atti di convegno,-,nocluster
Crafting the Future,"VILLARI, BEATRICE;LUE', ALESSANDRO",2013,04.1 Contributo in Atti di convegno,-,nocluster
Crafting the Future,"MORTATI, MARZIA;VILLARI, BEATRICE",2013,04.1 Contributo in Atti di convegno,-,nocluster
Crafting the Future,"MAFFEI, STEFANO;MORTATI, MARZIA;VILLARI, BEATRICE",2013,04.1 Contributo in Atti di convegno,-,nocluster
Digital Fashion 2013,"CONTI, GIOVANNI MARIA;R. Bacchini;F. Aradelli;L. Ascari",2013,04.1 Contributo in Atti di convegno,-,nocluster
Knowing (by) Designing,"ILINCIC, NATASA;RAMPINO, LUCIA ROSA ELENA",2013,04.1 Contributo in Atti di convegno,-,nocluster
PIN-C 2013,"BUCCHETTI, VALERIA LUISA;CIRAVEGNA, ERIK;TOLINO, UMBERTO",2013,04.1 Contributo in Atti di convegno,-,nocluster
PIN-C 2013,"BUCCHETTI, VALERIA LUISA;CIRAVEGNA, ERIK",2013,04.1 Contributo in Atti di convegno,-,nocluster
Design Learning for Tomorrow - Design Education from Kindergarten to PhD,"GIUNTA, ELENA ENRICA;REBAGLIO, AGNESE",2013,04.1 Contributo in Atti di convegno,-,nocluster
xCoAx2013,"COLOMBO, SARA;RAMPINO, LUCIA ROSA ELENA;BERGAMASCHI, SARA",2013,04.1 Contributo in Atti di convegno,-,nocluster
"AIC Colour 2013, 12th Congress of the International Colour Association","CASCIANI, DARIA;ROSSI, MAURIZIO",2013,04.1 Contributo in Atti di convegno,-,nocluster
8th International Conference on Design and Semantics of Form and Movement (DeSForM 2013),"COLOMBO, SARA;RAMPINO, LUCIA ROSA ELENA",2013,04.1 Contributo in Atti di convegno,-,nocluster
CADMC - 2nd Cambridge Academic Design Management Conference,"MAFFEI, STEFANO;VILLARI, BEATRICE;FOGLIENI, FRANCESCA",2013,04.1 Contributo in Atti di convegno,-,nocluster
Concilience and innovation in Design. 5th IASDR 2013 Tokyo,"VILLARI, BEATRICE",2013,04.1 Contributo in Atti di convegno,-,nocluster
Conferenza del colore,"ROSSI, MICHELA;BURATTI, GIORGIO",2013,04.1 Contributo in Atti di convegno,geometria del colore; modelli applicativi,nocluster
LUX Europa 2013 - 12th European Lighting Conference,"ROSSI, MAURIZIO;MUSANTE, FULVIO;CASCIANI, DARIA;Fumagalli S.",2013,04.1 Contributo in Atti di convegno,-,nocluster
MCS8,"FRASSOLDATI, ALESSIO;TAVELLI, SILVIA;BORGHETTI, FABIO;DERUDI, MARCO;IULIANO, ROSANNA;GANDINI, PAOLO;CUOCI, ALBERTO",2013,04.1 Contributo in Atti di convegno,-,nocluster
15th International conference on engineering and product design education - Design Education -Growing Our Future,"FERRARIS, SILVIA DEBORAH;GORNO, ROBERTA",2013,04.1 Contributo in Atti di convegno,-,nocluster
15th International Conferenceon Engineering & Product Desgin Education - Design Education - Growing Our Future,"FERRARIS, SILVIA DEBORAH;FERRARO, VENERE",2013,04.1 Contributo in Atti di convegno,-,nocluster
DRS Cumulus Design Learning for tomorrow,"FASSI, DAVIDE;SIMEONE, GIULIA",2013,04.1 Contributo in Atti di convegno,urban agriculture; service; space; codesign; design tools,nocluster
Crafting the future,"FASSI, DAVIDE;SIMEONE, GIULIA;E. Ballantyne Brodie",2013,04.1 Contributo in Atti di convegno,urban garden; spatial; interior design; service design,nocluster
10th European Academy of Design Conference - Crafting the Future,"GEROSA, GIULIA MARIA",2013,04.1 Contributo in Atti di convegno,-,nocluster
35° Convegno internazionale dei docenti della Rappresentazione,"ROSSI, MICHELA;Pompeiana iarossi",2013,04.1 Contributo in Atti di convegno,"Architectural perspective; cultural heritage; Sacro Monte; applied arts; popular heritage

Prospettiva architettonica; beni culturali; arti minori; cultura popolare",nocluster
Design Principles & Practices Conference Proceedings.,"CAMERE, SERENA;MANGIAROTTI, RAFFAELLA;DEL CURTO, BARBARA",2013,04.1 Contributo in Atti di convegno,-,nocluster
Built Heritage 2013,"Paolo Giandebiaggi;ROSSI, MICHELA;TEDESCHI, CECILIA",2013,04.1 Contributo in Atti di convegno,-,nocluster
2CO COmmunicating COmplexity,"PIREDDA, FRANCESCA;CIANCIA, MARIANA;BERTOLOTTI, ELISA",2013,04.1 Contributo in Atti di convegno,-,nocluster
EuroITV '13 - 11th european conference on Interactive TV and video,"CIANCIA, MARIANA",2013,04.1 Contributo in Atti di convegno,-,nocluster
ISEA2013 - 19th International Symposium of Electronic Art,"CIANCIA, MARIANA",2013,04.1 Contributo in Atti di convegno,-,nocluster
INTED2013,"BERTOLO, MARESA;MARIANI, ILARIA",2013,04.1 Contributo in Atti di convegno,game; play; learning experience; education; game design; communication design; pervasive game,nocluster
Prima di Carlo Borromeo. Lettere e arti a Milano nel primo Cinquecento,"MARANI, PIETRO",2013,04.1 Contributo in Atti di convegno,Leonardo; Pittura a Milano; Leonardeschi,nocluster
2nd International Conference in Design and Graphic Arts,"MARIANI, ILARIA;CIANCIA, MARIANA",2013,04.1 Contributo in Atti di convegno,-,nocluster
Media & The City - an ECREA Temporary Working Group,"CIANCIA, MARIANA;MATTANA, WALTER",2013,04.1 Contributo in Atti di convegno,-,nocluster
"ICERI 2013 (6th International Conference of Education, Research and Innovation)","RAMPINO, LUCIA ROSA ELENA;COLOMBO, SARA;GORNO, ROBERTA",2013,04.1 Contributo in Atti di convegno,-,nocluster
DPPI '13. The 6th International Conference on Designing Pleasurable Products and Interfaces,"COLOMBO, SARA;RAMPINO, LUCIA ROSA ELENA",2013,04.1 Contributo in Atti di convegno,-,nocluster
"EAEA11 2013. Envisioning architecture: Design, evaluation, communication","CIUCCARELLI, PAOLO;LUPI, GIORGIA;Eynard Davide;Manfredini Fabio;Matteucci Matteo;Caviglia Giorgio;Dilda Paolo;Marfia Fabio;AZZI, MATTEO",2013,04.1 Contributo in Atti di convegno,-,nocluster
Pervasive Computing Technologies for Healthcare (PervasiveHealth),"ANDREONI, GIUSEPPE;FANELLI, ANDREA;WITKOWSKA, IZABELA;PEREGO, PAOLO;FUSCA, MARCELLO CONO;MAZZOLA, MARCO;SIGNORINI, MARIA GABRIELLA",2013,04.1 Contributo in Atti di convegno,-,nocluster
Verso l'era post digitale,"BURATTI, GIORGIO",2013,04.1 Contributo in Atti di convegno,-,nocluster
PLDC 4th Global Lighting Design Convention,"CASCIANI, DARIA",2013,04.1 Contributo in Atti di convegno,lighting design; city perception; city nocturnal image; lighting masterplan; participation; social engagement; atmosphere,nocluster
2013 IEEE Tsinghua International Design Management Symposium,"MATA GARCIA, LAURA YADENIRA;DESERTI, ALESSANDRO;C. Teixeira",2013,04.1 Contributo in Atti di convegno,entrepreneurial design; entrepreneurial opportunities; service design; front-end of innovation; business innovation,nocluster
Nodem 2013 International Conference on Design and Digital Heritage,"CAPURRO, RITA;CHIESA, SARA;LUPO, ELEONORA;SPALLAZZO, DAVIDE;TROCCHIANESI, RAFFAELLA",2013,04.1 Contributo in Atti di convegno,-,nocluster
16th Meeting of the EURO Working Group on Transportation,"BRUGLIERI, MAURIZIO;COLORNI VITALE, ALBERTO;LUE', ALESSANDRO",2013,04.1 Contributo in Atti di convegno,-,nocluster
Digital Heritage,"A. Toth;SPALLAZZO, DAVIDE;CECONELLO, MAURO ATTILIO",2013,04.1 Contributo in Atti di convegno,-,nocluster
"Ascolto & Progetto. Pianificazione, design, tecnologia per il presente prossimo venturo","PIARDI, SILVIA ELVIRA MARIA",2013,04.1 Contributo in Atti di convegno,-,nocluster
DRS // CUMULUS Oslo 2013 The 2nd International Conference for Design Education Researchers. Design Learning for Tomorrow.,"SELLONI, DANIELA",2013,04.1 Contributo in Atti di convegno,Service Design; Social innovation; Social entrepreneurship; action research,nocluster
10th European Academy of Design Conference - Crafting the Future,"SELLONI, DANIELA",2013,04.1 Contributo in Atti di convegno,service design; service thinking; service making; community centered design; collaborative services,nocluster
Occupation: Negotiating with Constructed Spaces,"LUPO, ELEONORA;POSTIGLIONE, GENNARO",2013,04.1 Contributo in Atti di convegno,Design; Urban Development; bottom-up practices; community creativity; public architecture; temporary architecture,nocluster
FROG: Future and Reality of Gaming,"BERTOLO, MARESA;MARIANI, ILARIA",2013,04.1 Contributo in Atti di convegno,Game Studies; Game Design; Research projects; learning; Urban context; context; Gender Studies; serious game; frame of referece; social innovation; meaningful experience; communication design,nocluster
"Consilience and Innovation in Design, 5th International Congress of IASDR 2013","CANTU', DARIA;RIZZO, FRANCESCA",2013,04.1 Contributo in Atti di convegno,-,nocluster
10th European Academy of Design Conference - Crafting the Future,"NUNES, VIVIANE;ZURLO, FRANCESCO",2013,04.1 Contributo in Atti di convegno,-,nocluster
35° Convegno Internazionale dei docenti della Rappresentazione,"AMORUSO, GIUSEPPE;Alberto Sdegno",2013,04.1 Contributo in Atti di convegno,Rilievo e modellazione 3D; prospettiva; disegno; architettura; quadratura,nocluster
"3rd International Conference on Integration of Design, Engineering & Management for Innovation","NUNES, VIVIANE;ZURLO, FRANCESCO",2013,04.1 Contributo in Atti di convegno,-,nocluster
"AID Monuments. Conoscere,Progettare,Ricostruire","AMORUSO, GIUSEPPE;GALLONI, LAURA",2013,04.1 Contributo in Atti di convegno,-,nocluster
IFKAD 2013,"PUERARI, EMMA;CONCILIO, GRAZIA;LONGO, ANTONIO EMILIO ALVISE;RIZZO, FRANCESCA",2013,04.1 Contributo in Atti di convegno,-,nocluster
IX Conferenza del Colore,"RICCO', DINA",2013,04.1 Contributo in Atti di convegno,-,nocluster
9th ITS European Congress,"MARCHIONNI, GIOVANNA;PONTI, MARCO;R. Gatti;G. Pirani",2013,04.1 Contributo in Atti di convegno,ITS EVALUATION; AIR TRANSPORT; SAFETY; EMISSIONS,nocluster
"DRS // CUMULUS 2013, 2nd International Conference for Design Education Researchers","CANINA, MARIA RITA;COCCIONI, MARIA ELISABETTA;ANSELMI, LAURA;PALMIERI, STEFANIA",2013,04.1 Contributo in Atti di convegno,-,nocluster
E&PDE 2013 - The 15th International Conference on Engineering and Product Design Education Conference,"CANINA, MARIA RITA;ANSELMI, LAURA;COCCIONI, MARIA ELISABETTA",2013,04.1 Contributo in Atti di convegno,-,nocluster
The 5th IASDR World Conference on Design Research,"CANINA, MARIA RITA;COCCIONI, MARIA ELISABETTA;ANSELMI, LAURA;PALMIERI, STEFANIA",2013,04.1 Contributo in Atti di convegno,-,nocluster
DRS//CUMULUS,"PILLAN, MARGHERITA;MAIOCCHI, MARCO MARIA;RADETA, MARKO",2013,04.1 Contributo in Atti di convegno,Constraints; Creativity; Design; Education; Methodology,nocluster
IX Conferenza del colore,"MAZZANTI, ANNA",2013,04.1 Contributo in Atti di convegno,Colore; ritorno all'ordine figurativo; affresco,nocluster
"Patrimoni e siti Unesco. Memoria, misura e armonia. 35° convegno internazionale dei docenti della rappresentazione.","IAROSSI, MARIA POMPEIANA;ROSSI, MICHELA",2013,04.1 Contributo in Atti di convegno,prospettiva; Sacrimonti,nocluster
Forum UNESCO - University and Heritage. 11th International Seminar Florence,"ROSSI, MICHELA",2013,04.1 Contributo in Atti di convegno,-,nocluster
Cumulus Conference,"GUERRINI, LUCA",2013,04.1 Contributo in Atti di convegno,Environments; Renewal and growth; Temporary installations,nocluster
MO.DI.PHY. MODELING FROM DIGITAL TO PHYSICAL Innovation in design languages and project procedures,"CECONELLO, MAURO ATTILIO;SPALLAZZO, DAVIDE;A. Lopane",2013,04.1 Contributo in Atti di convegno,classic cars’ restoration; 3D modeling; laser scanning; physical maquettes,nocluster
GdC-AIC IX Conferenza del Colore 2013,"CASCIANI, DARIA;ROSSI, MAURIZIO",2013,04.1 Contributo in Atti di convegno,-,nocluster
IX Conferenza del Colore settembre 2013 Firenze,"MUSANTE, FULVIO;ROSSI, MAURIZIO;SINISCALCO, ANDREA",2013,04.1 Contributo in Atti di convegno,-,nocluster
2CO Communicating Complexity,"Valerio Pellegrini;CAVIGLIA, GIORGIO;CIUCCARELLI, PAOLO",2013,04.1 Contributo in Atti di convegno,Data visualization; Information Design; Communication Design; Digital Humanities,nocluster
9° conferenza nazionale del colore,"GUGLIELMETTI, ILARIA;E. Ascari;GIUNTA, ELENA ENRICA;G. Pils;A. Spagnoli;TROCCHIANESI, RAFFAELLA",2013,04.1 Contributo in Atti di convegno,Cultural design; design e artigianato; Valorizzazione del patrimonio culturale; comunità,nocluster
Rebel Matters - Radical Patterns,"GUIDA, FRANCESCO ERMANNO",2013,04.1 Contributo in Atti di convegno,type design; tipografia; sperimentazione progettuale,nocluster
IX Conferenza del Colore,"FERRARA, MARIA RITA;M. Bengisu",2013,04.1 Contributo in Atti di convegno,Piezochromic Materials; smart materials; Design,nocluster
Knowing (by) Designing Conference,"CALABI, DANIELA ANNA;CHIODO, ELISA",2013,04.1 Contributo in Atti di convegno,-,nocluster
"ICERI2013 6th International Conference of Education, Research and Innovation","CALABI, DANIELA ANNA;CHIODO, ELISA",2013,04.1 Contributo in Atti di convegno,-,nocluster
"ICERI2013. 6th International Conference of Education, Research and Innovation.","CALABI, DANIELA ANNA;CHIODO, ELISA;SCURI, SABRINA",2013,04.1 Contributo in Atti di convegno,-,nocluster
"INTED2013 7th International Technology, Education and Development Conference","CALABI, DANIELA ANNA;SCURI, SABRINA;CHIODO, ELISA",2013,04.1 Contributo in Atti di convegno,-,nocluster
"INTED2013 7th International Technology, Education and Development Conference","CALABI, DANIELA ANNA;CHIODO, ELISA;SCURI, SABRINA",2013,04.1 Contributo in Atti di convegno,-,nocluster
3° Convegno Nazionale Assocompositi,"RATTI, ANDREA;FERRETTI, CRISTIAN;Andrea Crucianelli;Gianluca Massaccesi",2013,04.1 Contributo in Atti di convegno,Yacht construction techniques; FRP-reinforcement; Infusion technique,nocluster
"Space and Place 2- Diversity in reality, imagination and representation","PICCINNO, GIOVANNA;LEGA, ELISA",2013,04.1 Contributo in Atti di convegno,Spatial design; in-between urban spaces; Interior-exterior; new design tools; territory; third millennium; social/economical transformation,nocluster
"Heritage Architecture Landesign, focus on Conservation, Regeneration, Innovation","ANZANI, ANNA;A. BAILA;CARAMEL, CLAUDIA;M. GUARISCO",2013,04.1 Contributo in Atti di convegno,Liberty; beauty; Varese; memory; Ticino; identity,nocluster
BUILT HERITAGE 2013 – Monitoring Conservation Management,"Angela Baila;Lorenzo Mazza;ANZANI, ANNA",2013,04.1 Contributo in Atti di convegno,-,nocluster
Relating Systems Thinking and Design (RSD2) 2013 Symposium. Emerging Contexts for Systemic Design,"VEZZOLI, CARLO ARNALDO;DELFINO, EMANUELA",2013,04.1 Contributo in Atti di convegno,-,nocluster
"7th International Technology, Education and Development Conference","PALMIERI, STEFANIA",2013,04.1 Contributo in Atti di convegno,-,nocluster
UBICOMP,"M. Caon;Y. Yue;ANDREONI, GIUSEPPE;E. Mugellini",2013,04.1 Contributo in Atti di convegno,electronic textiles; intelligent clothing; smart garments; wearable computing,nocluster
"Computer Medical Applications (ICCMA), 2013 International Conference on","ANDREONI, GIUSEPPE;MAZZOLA, MARCO;D. Zambarbieri;L. Forzoni;S. D'Onofrio;S. Viotti;SANTAMBROGIO, GIORGIO CESARE;BASELLI, GIUSEPPE",2013,04.1 Contributo in Atti di convegno,-,nocluster
"6th International Conference of Education, Research and Innovation","FERRARO, VENERE;INGARAMO, MATTEO ORESTE",2013,04.1 Contributo in Atti di convegno,-,nocluster
"AIC Colour 2013, 12th Congress of the International Colour Association","BOERI, CRISTINA",2013,04.1 Contributo in Atti di convegno,colore; piani del colore,nocluster
