dc.publisher.place;dc.type.referee;dc.publisher.country;item.collection;item.openaireRights;dc.subject.keywordsita;dc.language.iso;dc.subject.keywords;dc.identifier.uri;dc.date.issued;dc.type.full;dc.relation.ispartofbook;item.journal.title;dc.title;dc.relation.medium;dc.description.numberofauthors;dc.publisher.name;dc.authority.people;dc.type.circulation;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/openAccess;-0;ita;-0;http://hdl.handle.net/11311/1050442;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;Merloni Solutions;CD-ROM;1;-0;D. Sangiorgi;-0;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/openAccess;-0;ita;-0;http://hdl.handle.net/11311/1050443;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;AGAC Beghelli;CD-ROM;1;-0;D. Sangiorgi;-0;;;;;;;;;;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/openAccess;-0;eng;-0;http://hdl.handle.net/11311/1051520;2014;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;JOURNAL OF NONVERBAL BEHAVIOR;“I Know That You Know How I Feel”: Behavioral and Physiological Signals Demonstrate Emotional Attunement While Interacting with a Computer Simulating Emotional Intelligence;STAMPA;4;-0;"Balzarotti, Stefania;Piccini, Luca;Andreoni, Giuseppe;Ciceri, Rita";-0;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/openAccess;risorse, dissesto, idrogeologico, frane, ambiente, tutela, strade. frana, Gallivaggio, Strada Statale 36;ita;-0;http://hdl.handle.net/11311/1052960;2018;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;STRADE & AUTOSTRADE;Sistema infrastrutturale esistente: proposta per un metodo di gestione;STAMPA;3;-0;Villani Paola;Ponti Marco;Annunziata Franco;-0;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;-0;http://hdl.handle.net/11311/1052969;2018;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;COMPASSES;Creativity and expertise. The graphic design of Made in Italy.;STAMPA;2;-0;F. E. Guida;L. Gunetti;-0;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;LUCE ARTIFICIALE, ILLUMINAZIONE DELLE OPERE D'ARTE;eng ita;ita;-0;http://hdl.handle.net/11311/1052996;2017;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;LUCE;;QUALSIASI ILLUMINAZIONE E' ARBITRARIA;STAMPA;1;-0;FRANCESCO MURANO;-0;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;Visualizzazione, cultura visiva, cartografia, design delle interfacce, data science;eng ita;ita;-0;http://hdl.handle.net/11311/1053003;2014;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;PROGETTO GRAFICO;;Data Interfaces;STAMPA;1;-0;QUAGGIOTTO, MARCO;-0;;;;;;;;;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;3D digitization; 3D models; CH restoration; Information systems; Real context experimentation;JOURNAL OF CULTURAL HERITAGE; Conservation; Chemistry (miscellaneous); History; Anthropology;http://hdl.handle.net/11311/1054599;2018;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;;A 3D-centered information system for the documentation of a complex restoration intervention;ELETTRONICO;10;-0;"Apollonio, Fabrizio Ivan;Basilissi, Vilma;Callieri, Marco;Dellepiane, Matteo;Gaiani, Marco;Ponchio, Federico;Rizzo, Francesca;Rubino, Angelo Raffaele;Scopigno, Roberto;Sobra', Giorgio";-0;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;Documentazione; Restauro; Modelli digitali 3D; Digitalizzazione; Visualizzazione Interattiva.;ARCHEOMATICA;2017;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;;Il restauro della Fontana del Nettuno a Bologna - Un sistema 3D web per la documentazione e la gestione dei dati;STAMPA;11;-0;Fabrizio Ivan Apollonio;Vilma Basilissi;Gabriele Bitelli;Marco Callieri;Dora Catalano;Matteo Dellepiane;Marco Gaiani;Federico Ponchio;Francesca Rizzo;Angelo Raffaele Rubino;Roberto Scopigno;-0
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;Territorio, ambiente, colore, identità;http://hdl.handle.net/11311/1054795;2012;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;N.B. I LINGUAGGI DELLA COMUNICAZIONE;Luoghi memorabili;STAMPA;1;-0;Daniela Anna Calabi;-0;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/1054884;2018;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;ARTE CRISTIANA;Editoriale e curatela numero 905;-0;1;-0;MARANI, P.;-0;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;-0;http://hdl.handle.net/11311/1054885;2018;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;THE BURLINGTON MAGAZINE;Carlo Pedretti ( 1928-2018 );-0;1;-0;MARANI, P.;-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;-0;http://hdl.handle.net/11311/1055380;2012;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LEONARDO;The making of sixty-nine days of close encounters at the science gallery;-0;5;-0;"van den Broeck, Wouter;Quaggiotto, Marco;Isella, Lorenzo;Barrat, Alain;Cattuto, Ciro";-0;;;;;;;;;;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/1056755;2018;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;ARTE CRISTIANA;Populariser l’archéologie chrétienne. Il Medioevo francese e il dibattito ottocentesco sulle arti decorative;STAMPA;1;-0;P. Cordera;-0;;;;;;;;;;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/1056756;2018;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;ANNALI DI CRITICA D'ARTE;La semaine de l'amateur. Le arti in mostra tra pubblico e privato nella Parigi di metà Ottocento;STAMPA;1;-0;P. Cordera;-0;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;eng;-0;http://hdl.handle.net/11311/1056757;2015;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;REVISTA DE HISTÓRIA DA ARTE;Forging the Renaissance. On the use of glass pieces in the (in)famous Spitzer's collection;ELETTRONICO;1;-0;P. Cordera;-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;-0;http://hdl.handle.net/11311/1057046;2018;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;CUADERNOS DEL CENTRO DE ESTUDIOS EN DISEÑO Y COMUNICACIÓN. ENSAYOS;Diffuse materiality in public spaces between expressiveness and performance;-0;2;-0;G. Gerosa;L. Daglio;-0;;;;;;;;;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/openAccess;-0;spa;-0;http://hdl.handle.net/11311/1057088;2018;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;RCHD: CREACIÓN Y PENSAMIENTO;Materia emocional. Los materiales en nuestra relación emocional con los objetos;ELETTRONICO;2;-0;valentina rognoli;camilo ayala garcia;-0;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/1057277;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;RASSEGNA DI STUDI E NOTIZIE. RACCOLTA DELLE STAMPE A. BERTARELLI. RACCOLTA DI ARTE APPLICATA. MUSEO DEGLI STRUMENTI MUSICALI;Un musée remarquable. Il contributo del collezionismo ottocentesco alla raccolta di smalti dipinti del Museo Artistico Municipale;STAMPA;1;-0;Cordera P.;-0;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;-0;none;-0;ita;-0;http://hdl.handle.net/11311/1057278;2008;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;PATRIMONIO DI OREFICERIA ADRIATICA;"Sugli smalti di Limoges. Note sulla fortuna ottocentesca di un’arte “minore""";ELETTRONICO;1;-0;Cordera P.;-0;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;-0;none;-0;ita;-0;http://hdl.handle.net/11311/1057288;2015;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;ANANKE;Museografia;STAMPA;1;-0;Cordera P.;-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;-0;http://hdl.handle.net/11311/1057659;2018;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;THE INTERNATIONAL JOURNAL OF DESIGN EDUCATION;Teaching Knitwear Design: Design Practice for Traditional Manual Knowledge Innovation;-0;2;-0;M. Motta;G. M. Conti;-0;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;eng;-0;http://hdl.handle.net/11311/1057677;2017;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;BUILDING DESIGN;Autogrill Green Store;STAMPA;1;-0;Giulio Ceppi;-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/1057679;2016;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;SENTIERI URBANI;Il design per la città e la città del design;STAMPA;1;-0;Giulio Ceppi;-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/1057683;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;L'IMPRESA;Il modello Made4Ceramics;-0;1;-0;Giulio Ceppi;-0;;;;;;;;;;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ita;ita;manichino, allestimento, esposizioni, sculto-manichino, astrattismo, Decò;http://hdl.handle.net/11311/1058399;2018;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;L'UOMO NERO;;“Le mannequin artistique”: camouflage del corpo umano negli anni Venti;STAMPA;1;-0;A. Mazzanti;-0;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ita;ita;-0;http://hdl.handle.net/11311/1058818;2018;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;DOMUS;;Sul corpo. Nel corpo. Per il corpo;-0;1;-0;maffei s.;-0;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;-0;http://hdl.handle.net/11311/1059486;2017;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;THE DESIGN JOURNAL;A Design perspective for IoT products. A case study of the Design of a Smart Product and a Smart Company following a Crowdfunding campaign.;ELETTRONICO;3;-0;"VITALI, ILARIA;V. Arquilla;U. Tolino";-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;Italia, design, architettura;eng ita;ita;-0;http://hdl.handle.net/11311/1060739;2018;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;DOMUS;;Editoriale;STAMPA;1;-0;F. Irace;-0;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;Luigi Caccia Dominioni, design, artigianato;ita;-0;http://hdl.handle.net/11311/1060746;2018;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DOMUS;Luigi Caccia Dominioni, l'architetto e i suoi artigiani;STAMPA;1;-0;Maria Teresa Feraboli;-0;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;fabbrica B&B;eng ita;ita;-0;http://hdl.handle.net/11311/1060747;2018;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;DOMUS;;Fabbriche d'autore;STAMPA;1;-0;Feraboli;-0;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;-0;http://hdl.handle.net/11311/1061307;2017;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;THE DESIGN JOURNAL;Will smart homes improve our lives? A design perspective towards effective wellbeing at home;-0;2;-0;Pillan M.;Colombo S.;-0;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;-0;http://hdl.handle.net/11311/1061314;2017;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;THE DESIGN JOURNAL;From respect to change user behaviour. Research on how to design a next generation of smart home objects from User Experience and Interaction Design;-0;2;-0;Wu Y.;Pillan M.;-0;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;none;-0;ita;inventiva, innovazione, abduzione, progetto, organizzazione;http://hdl.handle.net/11311/1062277;2017;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;RIABILITAZIONE NEUROCOGNITIVA;L’esercizio dell’inventiva. Dall’improvvisazione all’organizzazione;STAMPA;1;-0;Zingale, S.;-0;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;none;mani, linguaggio, artefatti, semiotica, semiosi;ita;-0;http://hdl.handle.net/11311/1062279;2017;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;RIABILITAZIONE NEUROCOGNITIVA;Le mani come strumento di produzione del senso. Un’ipotesi semiotica;STAMPA;1;-0;ZINGALE, S.;-0;;;;;;;;;;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/openAccess;Critical design; Speculative design; Design fiction; Dissenting objects;ita;-0;http://hdl.handle.net/11311/1062817;PIANO B;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;;Dissenting Design;ELETTRONICO;1;-0;Eleonora LUPO;-0;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ita;ita;-0;http://hdl.handle.net/11311/1062900;2017;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;ABITARE;;Kawakubo Fashiontecture;ELETTRONICO;1;-0;CAPPELLIERI, ALBA;-0;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/openAccess;L'Aquila;eng ita;ita;-0;http://hdl.handle.net/11311/1063593;2018;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;DOMUS;;L’Aquila: progettare l’incertezza per tornare a vivere la città/L’Aquila: designing uncertainty for a return to the city;ELETTRONICO;1;-0;L. Guerrini;-0;;;;;;;;;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/openAccess;-0;eng;-0;http://hdl.handle.net/11311/1063944;2017;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;STRATEGIC DESIGN RESEARCH JOURNAL;Design as enabler of anticipatory systems: The MakeinProgress case study;ELETTRONICO;2;-0;"Arquilla, Venanzio;Barbieri, Annalisa";-0;;;;;;;;;;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/openAccess;-0;eng;-0;http://hdl.handle.net/11311/1065133;2018;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;SHE JI;Researching Design Policy Ecosystems in Europe;-0;2;-0;marzia mortati;stefano maffei;-0;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;-0;http://hdl.handle.net/11311/1065495;2018;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;AIREA;Scientific method and creative process for wearable technologies from invention to innovation;ELETTRONICO;2;-0;LIVIA TENUTA;SUSANNA TESTA;-0;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ara;ara;-0;http://hdl.handle.net/11311/1065521;2015;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;VO+ DUBAI;;THE ESSENCE OF ITALIAN BEAUTY;STAMPA;1;-0;LIVIa TENUTA;-0;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ara;ara;-0;http://hdl.handle.net/11311/1065523;2015;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;VO+ DUBAI;;STORIES: PERCOSSI PAPI;STAMPA;1;-0;LIVIA TENUTA;-0;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/240872;2002;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;-0;Per sostenere il TPL il sussidio non è una strada obbligata;-0;1;-0;PONTI, MARCO GUIDO;nazionale;;;;;;;;;;;;;;
-0;-0;ITA;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/241339;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;L'INDUSTRIA;L'ideologia delle grandi opere come fattore di sviluppo;-0;2;Il Mulino;"BRAMBILLA, MARCO GIOVANNI;PONTI, MARCO GUIDO";internazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/241342;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;TERRITORIO;La regolamentazione dei servizi e delle infrastrutture dei servizi dei trasporti: quadro tecnico e politiche italiane;-0;1;Franco Angeli;PONTI, MARCO GUIDO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/241399;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;Trasporti e Territorio;-0;La politica dei trasporti dopo un anno di governo Prodi;-0;1;-0;PONTI, MARCO GUIDO;nazionale;;;;;;;;;;;;;;
Savigliano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/242598;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;SLOW;Cibo verticale;-0;1;Slow Food Editore;MERONI, ANNA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;eng ita;ita;-0;http://hdl.handle.net/11311/242607;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;ABITARE;;Scrivere oggi: nuova tipografia italiana / Writing today: new italian typography;-0;1;-0;PIAZZA, MARIO;internazionale;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;-0;-0;http://hdl.handle.net/11311/242609;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;PROGETTO GRAFICO;Biassoni: progetti fuori dalle mode;-0;1;-0;PIAZZA, MARIO;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/242612;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DISEGNO E DESIGN DIGITALE;Color Vision and Colorimetry - Theory and Applications;-0;1;Edizioni Poli.Design;BERTOLO, MARESA;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/242620;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Light Movie;-0;1;Progetto editrice;GALBIATI, MARIA LUISA;internazionale;;;;;;;;;;;;;;
-0;Nessuno;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/242625;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN MANAGEMENT MAGAZINE;Knowledge management et design: una prospective italienne;-0;1;-0;BERTOLA, PAOLA;internazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/242642;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL PROGETTISTA INDUSTRIALE;L'Industrial Designer: professionista tra impresa e cliente;-0;1;Tecniche Nuove;COSTA, FIAMMETTA CARLA ENRICA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/242683;2002;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Packaging per gioco;-0;1;-0;BUCCHETTI, VALERIA LUISA;internazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/242692;2002;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;T&T TRASPORTI E TRAZIONE;Sistemi telematici per la sicurezza autostradale: analisi economica e valutazione degli impatti sull’utenza;-0;1;Metafora S.r.l.;MAJA, ROBERTO;nazionale;;;;;;;;;;;;;;
Milano;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/openAccess;ceramica;eng ita;ita;-0;http://hdl.handle.net/11311/242741;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;ARTIGIANATO TRA ARTE E DESIGN;;Biennale a Vallauris;STAMPA;1;Edizioni Imago International;DE PAOLIS, ROBERTO;nazionale;;;;;;;;;;;;;
Verdellino di Zingonia (BG);Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/openAccess;-0;ita;-0;http://hdl.handle.net/11311/242742;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;TTI. TESSILI PER IMPIEGHI TECNICI & INNOVATIVI;La tesi di laurea? Un prototipo;STAMPA;1;Mediatex International;DE PAOLIS, ROBERTO;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/242759;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IMPRESA & STATO;Design e PMI in Lombardia: un survey conoscitivo su 100 imprese;-0;1;Franco Angeli;ARQUILLA, VENANZIO;internazionale;;;;;;;;;;;;;;
Rimini;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/242760;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;PAESAGGIO URBANO;Design Center I siti web delle comunità internazionali del design;-0;1;Maggioli;ARQUILLA, VENANZIO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/242782;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;"Piquadro: la pelletteria ""tech-inside""";-0;1;-0;CONTI, GIOVANNI MARIA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/242785;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;-0;Domotica e Bioarchitettura - due linee di ricerca che devono integrarsi per una progettazione consapevole;-0;1;Edinterni;DELL'ACQUA BELLAVITIS, ARTURO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/242786;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;-0;Passano gli anni cambia la cucina;-0;1;-0;DELL'ACQUA BELLAVITIS, ARTURO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/242787;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;ARREDO E DESIGN;"Dalla TV a una sana ""schizofrenia""";-0;1;Tecniche Nuove;DELL'ACQUA BELLAVITIS, ARTURO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/242793;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Figure del digitale. La grafica è movimento;-0;1;-0;BAULE, GIOVANNI;internazionale;;;;;;;;;;;;;;
Udine;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;-0;-0;http://hdl.handle.net/11311/242799;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;MULTIVERSO;Colore e città. La città ha memorie colorate;-0;1;Ed. Universitaria;CALABI, DANIELA ANNA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/242806;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;PASSAGGI;La cultura e il design come pratiche abilitanti di costruzione sociale della città;-0;1;Carocci editore / Fondazione Cecchini Pace;LUPO, ELEONORA;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/242808;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;NAUTECH;Questione di qualità;-0;1;Tecniche Nuove;RATTI, ANDREA;nazionale;;;;;;;;;;;;;;
